FIPS,Geography,Year,chlamydia_cases,congenital_syphilis_cases,"early_non-primary,_non-secondary_syphilis_cases",gonorrhea_cases,primary_and_secondary_syphilis_cases,chlamydia_rate_per_100000,congenital_syphilis_rate_per_100000,"early_non-primary,_non-secondary_syphilis_rate_per_100000",gonorrhea_rate_per_100000,primary_and_secondary_syphilis_rate_per_100000,households_living_below_the_federal_poverty_level_numerator,population_25_years_and_older_w/o_hs_diploma_numerator,uninsured_numerator,vacant_housing_numerator,households_living_below_the_federal_poverty_level_percent,population_25_years_and_older_w/o_hs_diploma_percent,uninsured_percent,vacant_housing_percent
1,Alabama,2000,15323.0,8.0,219.0,12063.0,123.0,344.2,12.6,4.9,271.0,2.8,,,,,,,,
1,Alabama,2001,14524.0,10.0,192.0,11182.0,142.0,325.4,16.5,4.3,250.5,3.2,,,,,,,,
1,Alabama,2002,15611.0,6.0,211.0,10118.0,149.0,349.1,10.2,4.7,226.3,3.3,,,,,,,,
1,Alabama,2003,14209.0,4.0,140.0,9303.0,114.0,316.5,6.7,3.1,207.2,2.5,,,,,,,,
1,Alabama,2004,13314.0,11.0,231.0,8206.0,165.0,295.2,18.5,5.1,181.9,3.7,,,,,,,,
1,Alabama,2005,17109.0,5.0,184.0,9406.0,169.0,376.6,8.3,4.1,207.0,3.7,,,,,,,,
1,Alabama,2006,22915.0,9.0,341.0,10665.0,319.0,498.7,14.2,7.4,232.1,6.9,,,,,,,,
1,Alabama,2007,25153.0,9.0,363.0,10885.0,380.0,542.8,13.9,7.8,234.9,8.2,,,,,,,,
1,Alabama,2008,24760.0,12.0,440.0,9740.0,449.0,529.8,18.6,9.4,208.4,9.6,,,,,,,,
1,Alabama,2009,25929.0,13.0,419.0,7498.0,417.0,550.8,20.8,8.9,159.3,8.9,,,,,,,,
1,Alabama,2010,27041.0,9.0,277.0,7933.0,260.0,565.1,15.0,5.8,165.8,5.4,,,,,,,,
1,Alabama,2011,29626.0,10.0,268.0,9132.0,228.0,617.3,16.8,5.6,190.3,4.8,,,,,14.9,17.3,14.3,15.5
1,Alabama,2012,30621.0,4.0,237.0,9270.0,216.0,635.9,6.8,4.9,192.5,4.5,,,,,14.7,16.0,13.3,15.7
1,Alabama,2013,29464.0,2.0,202.0,8377.0,183.0,610.0,3.4,4.2,173.4,3.8,,,,,14.3,15.5,13.6,16.8
1,Alabama,2014,29010.0,3.0,144.0,7677.0,161.0,599.2,5.0,3.0,158.6,3.3,,,,,15.0,15.3,12.1,16.6
1,Alabama,2015,26359.0,3.0,177.0,7196.0,280.0,543.2,5.0,3.6,148.3,5.8,,,,,13.7,15.1,10.1,16.8
1,Alabama,2016,26901.0,4.0,293.0,8408.0,376.0,553.1,6.8,6.0,172.9,7.7,,,,,12.7,14.9,9.1,16.9
1,Alabama,2017,29935.0,6.0,425.0,11948.0,424.0,614.1,10.2,8.7,245.1,8.7,,,,,12.8,13.5,9.4,18.5
1,Alabama,2018,28437.0,7.0,447.0,12742.0,477.0,581.8,12.1,9.1,260.7,9.8,,,,,12.2,13.4,10.0,18.4
1,Alabama,2019,31228.0,15.0,540.0,14492.0,618.0,636.9,25.6,11.0,295.6,12.6,,,,,11.2,12.9,9.7,17.0
1,Alabama,2020,27075.0,21.0,479.0,14426.0,529.0,538.8,36.4,9.5,287.1,10.5,,,,,9.8,12.0,9.7,17.7
1,Alabama,2021,31507.0,37.0,676.0,16191.0,761.0,625.2,63.7,13.4,321.3,15.1,,,,,11.7,12.1,9.9,15.0
2,Alaska,2000,2569.0,0.0,1.0,361.0,0.0,409.2,0.0,0.2,57.5,0.0,,,,,,,,
2,Alaska,2001,2744.0,0.0,0.0,457.0,0.0,433.1,0.0,0.0,72.1,0.0,,,,,,,,
2,Alaska,2002,3806.0,0.0,1.0,641.0,0.0,592.9,0.0,0.2,99.8,0.0,,,,,,,,
2,Alaska,2003,3900.0,0.0,0.0,573.0,1.0,602.2,0.0,0.0,88.5,0.2,,,,,,,,
2,Alaska,2004,3954.0,0.0,1.0,567.0,8.0,599.7,0.0,0.2,86.0,1.2,,,,,,,,
2,Alaska,2005,4355.0,0.0,8.0,600.0,9.0,652.8,0.0,1.2,89.9,1.3,,,,,,,,
2,Alaska,2006,4525.0,0.0,6.0,630.0,11.0,670.1,0.0,0.9,93.3,1.6,,,,,,,,
2,Alaska,2007,4911.0,0.0,3.0,579.0,7.0,722.3,0.0,0.4,85.2,1.0,,,,,,,,
2,Alaska,2008,4861.0,0.0,2.0,578.0,1.0,709.1,0.0,0.3,84.3,0.1,,,,,,,,
2,Alaska,2009,5166.0,0.0,0.0,990.0,0.0,743.6,0.0,0.0,142.5,0.0,,,,,,,,
2,Alaska,2010,6019.0,0.0,5.0,1273.0,3.0,843.1,0.0,0.7,178.3,0.4,,,,,,,,
2,Alaska,2011,5739.0,0.0,3.0,984.0,5.0,794.7,0.0,0.4,136.3,0.7,,,,,6.9,8.3,20.1,17.3
2,Alaska,2012,5462.0,1.0,8.0,726.0,11.0,747.8,8.9,1.1,99.4,1.5,,,,,7.5,8.0,20.5,18.2
2,Alaska,2013,5774.0,1.0,8.0,1128.0,23.0,783.4,8.7,1.1,153.0,3.1,,,,,5.9,8.4,18.5,20.0
2,Alaska,2014,5789.0,0.0,25.0,1341.0,15.0,786.2,0.0,3.4,182.1,2.0,,,,,7.9,7.1,17.2,19.1
2,Alaska,2015,5660.0,0.0,13.0,1113.0,8.0,767.5,0.0,1.8,150.9,1.1,,,,,7.0,7.4,14.9,19.2
2,Alaska,2016,5698.0,0.0,13.0,1454.0,8.0,768.5,0.0,1.8,196.1,1.1,,,,,6.7,6.9,14.0,20.0
2,Alaska,2017,5934.0,0.0,9.0,2189.0,13.0,802.2,0.0,1.2,295.9,1.8,,,,,7.4,8.4,13.7,20.9
2,Alaska,2018,6159.0,1.0,41.0,2247.0,55.0,837.8,9.9,5.6,305.7,7.5,,,,,7.5,6.7,12.6,20.0
2,Alaska,2019,6254.0,0.0,78.0,2213.0,129.0,854.9,0.0,10.7,302.5,17.6,,,,,6.6,6.4,12.2,21.2
2,Alaska,2020,5090.0,8.0,130.0,1982.0,176.0,694.9,84.5,17.7,270.6,24.0,,,,,5.6,6.3,11.6,20.5
2,Alaska,2021,5571.0,5.0,132.0,1977.0,194.0,760.4,53.4,18.0,269.8,26.5,,,,,7.1,6.7,11.4,17.3
4,Arizona,2000,12612.0,27.0,248.0,4136.0,189.0,244.1,31.7,4.8,80.1,3.7,,,,,,,,
4,Arizona,2001,14354.0,31.0,266.0,3923.0,180.0,270.6,36.2,5.0,74.0,3.4,,,,,,,,
4,Arizona,2002,14921.0,20.0,200.0,3779.0,200.0,273.7,22.8,3.7,69.3,3.7,,,,,,,,
4,Arizona,2003,12819.0,29.0,232.0,3580.0,186.0,229.3,31.9,4.1,64.0,3.3,,,,,,,,
4,Arizona,2004,16786.0,26.0,219.0,4065.0,157.0,291.5,27.8,3.8,70.6,2.7,,,,,,,,
4,Arizona,2005,21264.0,28.0,134.0,4951.0,175.0,355.9,29.1,2.2,82.9,2.9,,,,,,,,
4,Arizona,2006,24090.0,16.0,186.0,5949.0,203.0,389.1,15.6,3.0,96.1,3.3,,,,,,,,
4,Arizona,2007,24866.0,30.0,269.0,5062.0,296.0,391.0,29.1,4.2,79.6,4.7,,,,,,,,
4,Arizona,2008,24769.0,30.0,258.0,3449.0,317.0,381.1,30.2,4.0,53.1,4.9,,,,,,,,
4,Arizona,2009,26002.0,28.0,196.0,3250.0,231.0,394.7,30.2,3.0,49.3,3.5,,,,,,,,
4,Arizona,2010,26861.0,16.0,166.0,3249.0,230.0,419.2,18.3,2.6,50.7,3.6,,,,,,,,
4,Arizona,2011,29251.0,15.0,187.0,4564.0,274.0,451.9,17.5,2.9,70.5,4.2,,,,,14.1,14.3,17.2,17.7
4,Arizona,2012,30444.0,14.0,147.0,5809.0,202.0,464.4,16.2,2.2,88.6,3.1,,,,,13.6,14.3,17.6,16.7
4,Arizona,2013,30564.0,14.0,207.0,6412.0,287.0,460.8,16.4,3.1,96.7,4.3,,,,,13.6,14.1,17.1,17.0
4,Arizona,2014,32397.0,13.0,311.0,7750.0,577.0,481.4,15.0,4.6,115.1,8.6,,,,,13.2,13.9,13.6,16.5
4,Arizona,2015,32387.0,14.0,361.0,8245.0,589.0,474.2,16.4,5.3,120.7,8.6,,,,,12.5,13.9,10.8,15.9
4,Arizona,2016,34923.0,17.0,488.0,10330.0,721.0,503.1,20.1,7.0,148.8,10.4,,,,,11.9,13.2,10.0,14.9
4,Arizona,2017,39598.0,32.0,620.0,12502.0,943.0,562.2,39.1,8.8,177.5,13.4,,,,,10.7,12.8,10.1,14.9
4,Arizona,2018,40807.0,61.0,898.0,12870.0,1047.0,570.1,75.6,12.5,179.8,14.6,,,,,9.9,12.5,10.6,13.9
4,Arizona,2019,43058.0,109.0,1179.0,15180.0,1290.0,591.6,137.3,16.2,208.6,17.7,,,,,9.5,12.4,11.3,13.2
4,Arizona,2020,37289.0,121.0,1249.0,16342.0,1454.0,519.5,157.3,17.4,227.7,20.3,,,,,8.8,10.9,11.2,11.1
4,Arizona,2021,41498.0,181.0,1476.0,18426.0,1982.0,570.3,232.3,20.3,253.2,27.2,,,,,9.1,11.0,10.7,10.2
5,Arkansas,2000,6219.0,15.0,117.0,3642.0,104.0,232.2,39.7,4.4,136.0,3.9,,,,,,,,
5,Arkansas,2001,7280.0,6.0,60.0,4604.0,49.0,270.6,16.2,2.2,171.1,1.8,,,,,,,,
5,Arkansas,2002,7312.0,10.0,51.0,4584.0,34.0,270.4,26.7,1.9,169.5,1.3,,,,,,,,
5,Arkansas,2003,7856.0,2.0,71.0,4251.0,51.0,288.5,5.3,2.6,156.1,1.9,,,,,,,,
5,Arkansas,2004,7864.0,4.0,56.0,4137.0,47.0,286.4,10.4,2.0,150.6,1.7,,,,,,,,
5,Arkansas,2005,8507.0,7.0,48.0,4476.0,52.0,306.4,17.9,1.7,161.2,1.9,,,,,,,,
5,Arkansas,2006,8259.0,10.0,67.0,4306.0,77.0,293.4,24.4,2.4,153.0,2.7,,,,,,,,
5,Arkansas,2007,9954.0,12.0,115.0,4168.0,122.0,350.3,29.0,4.0,146.7,4.3,,,,,,,,
5,Arkansas,2008,14136.0,9.0,144.0,4514.0,206.0,493.0,22.1,5.0,157.4,7.2,,,,,,,,
5,Arkansas,2009,14354.0,10.0,172.0,4460.0,275.0,497.1,25.1,6.0,154.5,9.5,,,,,,,,
5,Arkansas,2010,15424.0,11.0,202.0,4769.0,205.0,527.9,28.5,6.9,163.2,7.0,,,,,,,,
5,Arkansas,2011,16052.0,15.0,167.0,4687.0,182.0,545.9,38.7,5.7,159.4,6.2,,,,,14.9,16.2,17.1,14.9
5,Arkansas,2012,16611.0,11.0,152.0,4307.0,173.0,562.7,28.7,5.1,145.9,5.9,,,,,14.6,15.2,16.4,13.9
5,Arkansas,2013,15447.0,12.0,163.0,4007.0,177.0,522.0,31.7,5.5,135.4,6.0,,,,,14.5,15.6,16.0,15.3
5,Arkansas,2014,15605.0,7.0,152.0,4539.0,121.0,525.9,18.2,5.1,153.0,4.1,,,,,13.8,14.6,11.8,15.6
5,Arkansas,2015,16166.0,5.0,216.0,4780.0,134.0,542.8,12.9,7.3,160.5,4.5,,,,,13.7,14.6,9.5,15.1
5,Arkansas,2016,16737.0,6.0,280.0,5732.0,150.0,559.8,15.7,9.4,191.7,5.0,,,,,12.4,14.0,7.9,15.7
5,Arkansas,2017,17320.0,8.0,328.0,6710.0,234.0,577.1,21.3,10.9,223.6,7.8,,,,,11.6,13.3,7.9,15.8
5,Arkansas,2018,17663.0,25.0,364.0,7300.0,288.0,586.9,67.5,12.1,242.5,9.6,,,,,12.7,12.8,8.2,16.2
5,Arkansas,2019,17196.0,21.0,267.0,6907.0,404.0,569.8,57.4,8.8,228.9,13.4,,,,,11.7,12.5,9.1,16.2
5,Arkansas,2020,16053.0,23.0,234.0,7857.0,502.0,532.9,65.2,7.8,260.8,16.7,,,,,11.0,11.8,8.5,15.4
5,Arkansas,2021,17936.0,50.0,527.0,8176.0,990.0,592.8,139.0,17.4,270.2,32.7,,,,,11.6,11.3,9.2,14.3
6,California,2000,95316.0,86.0,353.0,21595.0,325.0,280.4,16.2,1.0,63.5,1.0,,,,,,,,
6,California,2001,101915.0,63.0,408.0,23294.0,545.0,295.6,11.9,1.2,67.6,1.6,,,,,,,,
6,California,2002,110288.0,61.0,716.0,24606.0,1033.0,316.3,11.5,2.1,70.6,3.0,,,,,,,,
6,California,2003,117428.0,64.0,820.0,25963.0,1299.0,333.3,11.8,2.3,73.7,3.7,,,,,,,,
6,California,2004,122197.0,68.0,873.0,30155.0,1356.0,343.8,12.5,2.5,84.9,3.8,,,,,,,,
6,California,2005,130716.0,75.0,1153.0,34338.0,1585.0,365.4,13.7,3.2,96.0,4.4,,,,,,,,
6,California,2006,135827.0,69.0,1369.0,33740.0,1835.0,377.8,12.3,3.8,93.9,5.1,,,,,,,,
6,California,2007,141928.0,87.0,1421.0,31294.0,2038.0,392.2,15.4,3.9,86.5,5.6,,,,,,,,
6,California,2008,148798.0,64.0,1648.0,25787.0,2204.0,407.2,11.6,4.5,70.6,6.0,,,,,,,,
6,California,2009,146796.0,63.0,1621.0,23228.0,1900.0,398.0,12.0,4.4,63.0,5.2,,,,,,,,
6,California,2010,150443.0,39.0,1788.0,26441.0,2065.0,403.1,7.6,4.8,70.9,5.5,,,,,,,,
6,California,2011,166773.0,40.0,2030.0,27516.0,2443.0,443.1,8.0,5.4,73.1,6.5,,,,,12.4,18.9,18.1,9.1
6,California,2012,167695.0,35.0,2519.0,33579.0,2953.0,441.9,6.9,6.6,88.5,7.8,,,,,12.9,18.5,17.9,8.4
6,California,2013,167346.0,58.0,2844.0,38166.0,3532.0,437.4,11.7,7.4,99.8,9.2,,,,,12.6,18.3,17.2,8.3
6,California,2014,176308.0,102.0,3396.0,45408.0,3835.0,456.8,20.3,8.8,117.6,9.9,,,,,12.2,17.9,12.4,8.2
6,California,2015,189170.0,140.0,4435.0,54135.0,4908.0,486.1,28.5,11.4,139.1,12.6,,,,,11.3,17.8,8.6,7.8
6,California,2016,198155.0,207.0,5289.0,64551.0,5891.0,505.9,42.3,13.5,164.8,15.0,,,,,10.5,17.5,7.3,7.9
6,California,2017,218785.0,281.0,7028.0,75348.0,6708.0,555.9,59.6,17.9,191.4,17.0,,,,,9.6,16.7,7.2,8.3
6,California,2018,231415.0,329.0,7708.0,79192.0,7607.0,586.4,72.3,19.5,200.7,19.3,,,,,9.1,16.2,7.2,8.4
6,California,2019,236719.0,444.0,8284.0,80301.0,8266.0,599.1,99.4,21.0,203.2,20.9,,,,,8.2,16.0,7.7,8.4
6,California,2020,178679.0,481.0,7673.0,78444.0,7688.0,452.4,114.5,19.4,198.6,19.5,,,,,7.7,15.6,7.1,8.7
6,California,2021,191542.0,518.0,8504.0,91461.0,8724.0,488.2,123.2,21.7,233.1,22.2,,,,,9.0,15.6,7.0,7.5
8,Colorado,2000,12000.0,0.0,7.0,3112.0,11.0,277.2,0.0,0.2,71.9,0.3,,,,,,,,
8,Colorado,2001,13239.0,1.0,14.0,3190.0,23.0,298.7,1.5,0.3,72.0,0.5,,,,,,,,
8,Colorado,2002,14028.0,2.0,22.0,3511.0,64.0,311.5,2.9,0.5,78.0,1.4,,,,,,,,
8,Colorado,2003,13039.0,3.0,20.0,2854.0,39.0,286.8,4.3,0.4,62.8,0.9,,,,,,,,
8,Colorado,2004,14151.0,2.0,24.0,3054.0,63.0,307.9,2.9,0.5,66.5,1.4,,,,,,,,
8,Colorado,2005,15432.0,1.0,27.0,3224.0,46.0,331.5,1.5,0.6,69.2,1.0,,,,,,,,
8,Colorado,2006,16313.0,2.0,38.0,3695.0,69.0,343.6,2.8,0.8,77.8,1.5,,,,,,,,
8,Colorado,2007,17186.0,2.0,35.0,3376.0,57.0,355.3,2.8,0.7,69.8,1.2,,,,,,,,
8,Colorado,2008,19180.0,0.0,91.0,3757.0,128.0,389.2,0.0,1.8,76.2,2.6,,,,,,,,
8,Colorado,2009,19998.0,0.0,63.0,2823.0,105.0,398.8,0.0,1.3,56.3,2.1,,,,,,,,
8,Colorado,2010,19447.0,0.0,129.0,2787.0,138.0,385.3,0.0,2.6,55.2,2.7,,,,,,,,
8,Colorado,2011,21811.0,0.0,154.0,2363.0,133.0,425.9,0.0,3.0,46.1,2.6,,,,,9.1,9.8,15.1,11.2
8,Colorado,2012,21631.0,0.0,194.0,2822.0,208.0,416.6,0.0,3.7,54.3,4.0,,,,,9.3,9.4,14.7,10.5
8,Colorado,2013,20386.0,0.0,195.0,2820.0,163.0,386.9,0.0,3.7,53.5,3.1,,,,,8.7,9.5,14.1,10.9
8,Colorado,2014,21863.0,0.0,164.0,3170.0,186.0,408.6,0.0,3.1,59.3,3.5,,,,,8.0,9.4,10.3,10.4
8,Colorado,2015,23857.0,0.0,212.0,4387.0,245.0,437.7,0.0,3.9,80.5,4.5,,,,,7.6,8.8,8.1,10.2
8,Colorado,2016,25569.0,4.0,274.0,5975.0,250.0,461.6,6.0,4.9,107.9,4.5,,,,,7.0,8.5,7.5,9.8
8,Colorado,2017,26995.0,4.0,281.0,8478.0,292.0,481.0,6.2,5.0,151.1,5.2,,,,,6.7,8.4,7.5,10.3
8,Colorado,2018,29124.0,8.0,362.0,8894.0,337.0,511.7,12.7,6.4,156.3,5.9,,,,,6.2,8.2,7.5,10.2
8,Colorado,2019,29821.0,10.0,453.0,9572.0,486.0,517.8,15.9,7.9,166.2,8.4,,,,,5.8,7.6,8.0,9.3
8,Colorado,2020,26137.0,22.0,519.0,9686.0,640.0,451.9,35.8,9.0,167.5,11.1,,,,,5.4,7.3,8.4,9.5
8,Colorado,2021,26747.0,30.0,519.0,10596.0,772.0,460.2,47.7,8.9,182.3,13.3,,,,,6.2,7.6,8.0,9.0
9,Connecticut,2000,7604.0,1.0,9.0,2912.0,16.0,222.9,2.3,0.3,85.4,0.5,,,,,,,,
9,Connecticut,2001,7718.0,2.0,20.0,2546.0,12.0,225.1,4.7,0.6,74.3,0.4,,,,,,,,
9,Connecticut,2002,9808.0,0.0,13.0,3241.0,28.0,284.4,0.0,0.4,94.0,0.8,,,,,,,,
9,Connecticut,2003,9393.0,1.0,13.0,3114.0,30.0,270.8,2.3,0.4,89.8,0.9,,,,,,,,
9,Connecticut,2004,9552.0,0.0,16.0,2862.0,45.0,274.9,0.0,0.5,82.4,1.3,,,,,,,,
9,Connecticut,2005,11039.0,1.0,19.0,2750.0,58.0,317.5,2.4,0.5,79.1,1.7,,,,,,,,
9,Connecticut,2006,10946.0,0.0,27.0,2610.0,64.0,314.1,0.0,0.8,74.9,1.8,,,,,,,,
9,Connecticut,2007,11454.0,2.0,20.0,2327.0,39.0,328.4,4.8,0.6,66.7,1.1,,,,,,,,
9,Connecticut,2008,12519.0,2.0,28.0,2801.0,34.0,357.4,5.0,0.8,80.0,1.0,,,,,,,,
9,Connecticut,2009,12127.0,2.0,40.0,2558.0,65.0,345.0,5.1,1.1,72.8,1.8,,,,,,,,
9,Connecticut,2010,12649.0,2.0,51.0,2569.0,98.0,353.4,5.3,1.4,71.8,2.7,,,,,,,,
9,Connecticut,2011,13649.0,0.0,57.0,2449.0,65.0,380.4,0.0,1.6,68.2,1.8,,,,,7.9,10.9,8.8,9.5
9,Connecticut,2012,13065.0,0.0,52.0,2133.0,55.0,363.5,0.0,1.4,59.3,1.5,,,,,7.9,10.2,9.1,8.7
9,Connecticut,2013,12775.0,0.0,55.0,2860.0,56.0,355.4,0.0,1.5,79.6,1.6,,,,,7.6,10.4,9.4,10.0
9,Connecticut,2014,13382.0,0.0,62.0,2333.0,86.0,372.3,0.0,1.7,64.9,2.4,,,,,7.5,10.0,6.9,9.2
9,Connecticut,2015,13126.0,1.0,97.0,2088.0,92.0,365.9,2.8,2.7,58.2,2.6,,,,,7.4,9.8,6.0,10.2
9,Connecticut,2016,13911.0,0.0,84.0,2731.0,110.0,388.8,0.0,2.3,76.3,3.1,,,,,6.8,9.5,4.9,9.5
9,Connecticut,2017,17750.0,0.0,145.0,3913.0,110.0,496.7,0.0,4.1,109.5,3.1,,,,,6.4,9.6,5.5,10.6
9,Connecticut,2018,16732.0,2.0,77.0,4959.0,91.0,468.5,5.8,2.2,138.8,2.5,,,,,7.1,9.1,5.3,9.4
9,Connecticut,2019,15290.0,3.0,159.0,4418.0,210.0,428.9,8.8,4.5,123.9,5.9,,,,,6.8,9.3,5.9,9.7
9,Connecticut,2020,12716.0,2.0,207.0,4604.0,280.0,353.2,6.0,5.7,127.9,7.8,,,,,6.4,8.4,4.6,8.1
9,Connecticut,2021,14750.0,6.0,284.0,5405.0,329.0,409.1,16.8,7.9,149.9,9.1,,,,,6.7,8.9,5.2,7.0
10,Delaware,2000,2856.0,0.0,10.0,1735.0,9.0,363.2,0.0,1.3,220.6,1.1,,,,,,,,
10,Delaware,2001,2793.0,0.0,18.0,1733.0,14.0,351.3,0.0,2.3,218.0,1.8,,,,,,,,
10,Delaware,2002,2649.0,0.0,9.0,1576.0,11.0,329.2,0.0,1.1,195.9,1.4,,,,,,,,
10,Delaware,2003,3035.0,0.0,11.0,1128.0,7.0,372.2,0.0,1.3,138.3,0.9,,,,,,,,
10,Delaware,2004,2954.0,1.0,25.0,894.0,9.0,357.1,8.8,3.0,108.1,1.1,,,,,,,,
10,Delaware,2005,3392.0,0.0,9.0,913.0,11.0,403.7,0.0,1.1,108.7,1.3,,,,,,,,
10,Delaware,2006,3615.0,0.0,16.0,1485.0,20.0,423.6,0.0,1.9,174.0,2.3,,,,,,,,
10,Delaware,2007,3479.0,0.0,14.0,1293.0,18.0,402.1,0.0,1.6,149.4,2.1,,,,,,,,
10,Delaware,2008,3868.0,1.0,23.0,1045.0,16.0,441.2,8.3,2.6,119.2,1.8,,,,,,,,
10,Delaware,2009,4718.0,1.0,23.0,971.0,27.0,533.6,8.7,2.6,109.8,3.1,,,,,,,,
10,Delaware,2010,4464.0,2.0,14.0,1010.0,9.0,496.2,17.6,1.6,112.3,1.0,,,,,,,,
10,Delaware,2011,4508.0,0.0,49.0,827.0,27.0,496.8,0.0,5.4,91.1,3.0,,,,,8.0,13.0,9.4,18.7
10,Delaware,2012,4438.0,1.0,38.0,899.0,38.0,484.9,9.1,4.2,98.2,4.2,,,,,8.2,11.5,8.8,17.1
10,Delaware,2013,5213.0,1.0,30.0,1390.0,52.0,564.4,9.2,3.2,150.5,5.6,,,,,8.5,11.6,9.1,17.7
10,Delaware,2014,4473.0,0.0,33.0,1279.0,47.0,479.7,0.0,3.5,137.2,5.0,,,,,8.5,11.1,7.8,16.2
10,Delaware,2015,4605.0,1.0,47.0,1310.0,41.0,489.2,9.0,5.0,139.2,4.4,,,,,8.7,11.1,5.9,16.4
10,Delaware,2016,5365.0,0.0,57.0,1702.0,58.0,565.4,0.0,6.0,179.4,6.1,,,,,8.1,10.7,5.7,17.6
10,Delaware,2017,5392.0,0.0,49.0,1784.0,57.0,563.5,0.0,5.1,186.5,6.0,,,,,9.2,9.4,5.4,17.3
10,Delaware,2018,6038.0,0.0,36.0,1691.0,30.0,625.4,0.0,3.7,175.1,3.1,,,,,8.4,10.2,5.7,16.2
10,Delaware,2019,5864.0,2.0,65.0,1617.0,94.0,602.2,18.9,6.7,166.1,9.7,,,,,7.6,9.7,6.6,15.2
10,Delaware,2020,4855.0,2.0,70.0,1503.0,97.0,489.5,19.2,7.1,151.5,9.8,,,,,7.2,9.0,6.3,13.7
10,Delaware,2021,4880.0,1.0,89.0,1541.0,129.0,486.4,9.5,8.9,153.6,12.9,,,,,8.6,8.6,5.7,13.6
11,District of Columbia,2000,3205.0,4.0,238.0,2706.0,37.0,560.5,52.2,41.6,473.3,6.5,,,,,,,,
11,District of Columbia,2001,3286.0,2.0,219.0,2883.0,43.0,568.3,26.2,37.9,498.6,7.4,,,,,,,,
11,District of Columbia,2002,3305.0,1.0,192.0,2669.0,58.0,570.1,13.3,33.1,460.4,10.0,,,,,,,,
11,District of Columbia,2003,3168.0,1.0,152.0,2508.0,48.0,548.2,13.1,26.3,434.0,8.3,,,,,,,,
11,District of Columbia,2004,3493.0,1.0,113.0,2568.0,69.0,602.4,12.6,19.5,442.8,11.9,,,,,,,,
